timestamp,meter_id,zone_id,meter_type,consumption_kwh,is_anomaly,anomaly_type,if_score,ae_score,ensemble_score,ensemble_flag,predicted_type,final_flag,fp_reason,confidence_label
2024-03-21 20:45:00,MTR_0040,zone_0,commercial,1.3663,0,none,1.0,0.4551,0.7548,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 21:00:00,MTR_0040,zone_0,commercial,0.922,0,none,1.0,0.7672,0.8952,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 21:15:00,MTR_0040,zone_0,commercial,1.0599,0,none,1.0,0.5341,0.7903,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 21:30:00,MTR_0040,zone_0,commercial,1.0777,0,none,1.0,0.6123,0.8255,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 21:45:00,MTR_0040,zone_0,commercial,0.9835,0,none,1.0,0.4421,0.7489,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 22:00:00,MTR_0040,zone_0,commercial,0.512,0,none,1.0,0.6185,0.8283,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 22:15:00,MTR_0040,zone_0,commercial,0.5363,0,none,1.0,0.4937,0.7721,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-21 22:30:00,MTR_0040,zone_0,commercial,0.516,0,none,1.0,0.4388,0.7474,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 22:45:00,MTR_0040,zone_0,commercial,0.4857,0,none,1.0,0.4385,0.7473,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 23:00:00,MTR_0040,zone_0,commercial,0.2319,0,none,0.9905,0.3864,0.7187,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 23:15:00,MTR_0040,zone_0,commercial,0.204,0,none,1.0,0.3398,0.7029,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 23:30:00,MTR_0040,zone_0,commercial,0.273,0,none,0.9995,0.259,0.6663,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-21 23:45:00,MTR_0040,zone_0,commercial,0.232,0,none,0.9748,0.2801,0.6622,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 00:00:00,MTR_0040,zone_0,commercial,0.1327,0,none,0.9828,0.203,0.6319,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 00:15:00,MTR_0040,zone_0,commercial,0.1097,0,none,0.969,0.2103,0.6276,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 00:30:00,MTR_0040,zone_0,commercial,0.128,0,none,0.9724,0.1821,0.6168,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 00:45:00,MTR_0040,zone_0,commercial,0.1336,0,none,0.9603,0.1768,0.6077,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 01:00:00,MTR_0040,zone_0,commercial,0.1187,0,none,0.9541,0.1353,0.5857,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 01:15:00,MTR_0040,zone_0,commercial,0.124,0,none,0.9467,0.1329,0.5805,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 01:30:00,MTR_0040,zone_0,commercial,0.1213,0,none,0.9471,0.1052,0.5683,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 01:45:00,MTR_0040,zone_0,commercial,0.1247,0,none,0.9477,0.1381,0.5834,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 02:00:00,MTR_0040,zone_0,commercial,0.1169,0,none,0.9474,0.1318,0.5804,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 02:15:00,MTR_0040,zone_0,commercial,0.1281,0,none,0.9502,0.131,0.5816,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 02:30:00,MTR_0040,zone_0,commercial,0.1379,0,none,0.9481,0.1101,0.571,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 02:45:00,MTR_0040,zone_0,commercial,0.1346,0,none,0.9481,0.1189,0.5749,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 03:00:00,MTR_0040,zone_0,commercial,0.133,0,none,0.9552,0.1214,0.58,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 03:15:00,MTR_0040,zone_0,commercial,0.1239,0,none,0.9531,0.121,0.5786,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 03:30:00,MTR_0040,zone_0,commercial,0.1258,0,none,0.9443,0.1015,0.565,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 03:45:00,MTR_0040,zone_0,commercial,0.131,0,none,0.9477,0.1074,0.5695,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 04:00:00,MTR_0040,zone_0,commercial,0.1132,0,none,0.951,0.1194,0.5768,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 04:15:00,MTR_0040,zone_0,commercial,0.1236,0,none,0.9515,0.1079,0.5719,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 04:30:00,MTR_0040,zone_0,commercial,0.0953,0,none,0.9732,0.1037,0.582,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 04:45:00,MTR_0040,zone_0,commercial,0.1234,0,none,0.9543,0.1196,0.5787,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 05:00:00,MTR_0040,zone_0,commercial,0.1187,0,none,0.9496,0.1224,0.5774,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 05:15:00,MTR_0040,zone_0,commercial,0.1327,0,none,0.9529,0.142,0.588,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 05:30:00,MTR_0040,zone_0,commercial,0.1147,0,none,0.9568,0.134,0.5865,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 05:45:00,MTR_0040,zone_0,commercial,0.1314,0,none,0.9528,0.1324,0.5836,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 06:00:00,MTR_0040,zone_0,commercial,0.2606,0,none,0.9982,0.145,0.6143,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 06:15:00,MTR_0040,zone_0,commercial,0.2569,0,none,0.9615,0.1806,0.6101,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 06:30:00,MTR_0040,zone_0,commercial,0.2504,0,none,0.9651,0.165,0.6051,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 06:45:00,MTR_0040,zone_0,commercial,0.2872,0,none,0.9827,0.1666,0.6154,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 07:00:00,MTR_0040,zone_0,commercial,0.5199,0,none,1.0,0.1997,0.6399,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 07:15:00,MTR_0040,zone_0,commercial,0.4481,0,none,0.9765,0.1371,0.5988,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 07:30:00,MTR_0040,zone_0,commercial,0.5253,0,none,0.9936,0.0896,0.5868,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 07:45:00,MTR_0040,zone_0,commercial,0.5328,0,none,0.9841,0.0807,0.5776,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 08:00:00,MTR_0040,zone_0,commercial,0.8654,0,none,1.0,0.1442,0.6149,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 08:15:00,MTR_0040,zone_0,commercial,0.8261,0,none,1.0,0.1642,0.6239,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 08:30:00,MTR_0040,zone_0,commercial,0.8765,0,none,1.0,0.1948,0.6377,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 08:45:00,MTR_0040,zone_0,commercial,0.8648,0,none,1.0,0.1747,0.6286,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 09:00:00,MTR_0040,zone_0,commercial,1.2029,0,none,1.0,0.3128,0.6908,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 09:15:00,MTR_0040,zone_0,commercial,1.3187,0,none,1.0,0.5079,0.7785,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 09:30:00,MTR_0040,zone_0,commercial,1.3339,0,none,1.0,0.4255,0.7415,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 09:45:00,MTR_0040,zone_0,commercial,1.1329,0,none,1.0,0.301,0.6854,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 10:00:00,MTR_0040,zone_0,commercial,1.3735,0,none,1.0,0.1797,0.6309,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 10:15:00,MTR_0040,zone_0,commercial,1.3902,0,none,1.0,0.2248,0.6511,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 10:30:00,MTR_0040,zone_0,commercial,1.485,0,none,1.0,0.3083,0.6887,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 10:45:00,MTR_0040,zone_0,commercial,1.6082,0,none,1.0,1.0,1.0,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 11:00:00,MTR_0040,zone_0,commercial,1.2595,0,none,1.0,0.2467,0.661,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 11:15:00,MTR_0040,zone_0,commercial,1.2211,0,none,1.0,0.1499,0.6175,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 11:30:00,MTR_0040,zone_0,commercial,1.2783,0,none,1.0,0.1262,0.6068,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 11:45:00,MTR_0040,zone_0,commercial,1.2308,0,none,1.0,0.2239,0.6507,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 12:00:00,MTR_0040,zone_0,commercial,1.2213,0,none,0.9922,0.3114,0.6858,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 12:15:00,MTR_0040,zone_0,commercial,1.3504,0,none,1.0,0.4083,0.7337,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 12:30:00,MTR_0040,zone_0,commercial,1.0871,0,none,1.0,0.2267,0.652,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 12:45:00,MTR_0040,zone_0,commercial,1.2335,0,none,1.0,0.2656,0.6695,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 13:00:00,MTR_0040,zone_0,commercial,1.4095,0,none,1.0,0.3001,0.685,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 13:15:00,MTR_0040,zone_0,commercial,1.4386,0,none,1.0,0.1921,0.6364,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 13:30:00,MTR_0040,zone_0,commercial,1.5025,0,none,1.0,0.8172,0.9177,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 13:45:00,MTR_0040,zone_0,commercial,1.453,0,none,1.0,0.6572,0.8457,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 14:00:00,MTR_0040,zone_0,commercial,1.4187,0,none,0.9979,0.4716,0.7611,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 14:15:00,MTR_0040,zone_0,commercial,1.4785,0,none,1.0,0.5788,0.8105,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 14:30:00,MTR_0040,zone_0,commercial,1.4071,0,none,0.9999,0.242,0.6589,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 14:45:00,MTR_0040,zone_0,commercial,1.5421,0,none,1.0,0.6081,0.8236,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 15:00:00,MTR_0040,zone_0,commercial,1.3121,0,none,0.993,0.2992,0.6808,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 15:15:00,MTR_0040,zone_0,commercial,1.291,0,none,0.9957,0.114,0.5989,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 15:30:00,MTR_0040,zone_0,commercial,1.2712,0,none,0.9929,0.2387,0.6535,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 15:45:00,MTR_0040,zone_0,commercial,1.4174,0,none,1.0,0.6156,0.827,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 16:00:00,MTR_0040,zone_0,commercial,1.2726,0,none,0.9941,0.35,0.7042,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:15:00,MTR_0040,zone_0,commercial,1.172,0,none,0.9864,0.2161,0.6398,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:30:00,MTR_0040,zone_0,commercial,1.192,0,none,0.9855,0.2985,0.6763,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 16:45:00,MTR_0040,zone_0,commercial,1.3637,0,none,1.0,0.323,0.6954,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:00:00,MTR_0040,zone_0,commercial,1.359,0,none,0.996,0.2674,0.6681,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:15:00,MTR_0040,zone_0,commercial,1.0177,0,none,1.0,0.5246,0.7861,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 17:30:00,MTR_0040,zone_0,commercial,1.2948,0,none,1.0,0.3594,0.7117,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 17:45:00,MTR_0040,zone_0,commercial,1.0522,0,none,1.0,0.3915,0.7262,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:00:00,MTR_0040,zone_0,commercial,1.4207,0,none,1.0,0.3234,0.6955,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:15:00,MTR_0040,zone_0,commercial,1.6386,0,none,1.0,0.3679,0.7155,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:30:00,MTR_0040,zone_0,commercial,1.5986,0,none,1.0,0.3876,0.7244,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 18:45:00,MTR_0040,zone_0,commercial,1.4045,0,none,1.0,0.378,0.7201,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:00:00,MTR_0040,zone_0,commercial,1.5672,0,none,1.0,0.1597,0.6219,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:15:00,MTR_0040,zone_0,commercial,1.4221,0,none,1.0,0.2952,0.6828,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:30:00,MTR_0040,zone_0,commercial,1.3643,0,none,1.0,0.1568,0.6206,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 19:45:00,MTR_0040,zone_0,commercial,1.467,0,none,1.0,0.5087,0.7789,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 20:00:00,MTR_0040,zone_0,commercial,1.4149,0,none,1.0,0.2548,0.6647,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:15:00,MTR_0040,zone_0,commercial,1.4051,0,none,1.0,0.534,0.7903,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-22 20:30:00,MTR_0040,zone_0,commercial,1.2636,0,none,1.0,0.2783,0.6752,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 20:45:00,MTR_0040,zone_0,commercial,1.3372,0,none,1.0,0.1952,0.6378,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:00:00,MTR_0040,zone_0,commercial,0.8398,0,none,1.0,0.2653,0.6694,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:15:00,MTR_0040,zone_0,commercial,1.0272,0,none,1.0,0.2366,0.6565,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:30:00,MTR_0040,zone_0,commercial,0.9238,0,none,1.0,0.2405,0.6582,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 21:45:00,MTR_0040,zone_0,commercial,1.0115,0,none,1.0,0.3988,0.7295,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 22:00:00,MTR_0040,zone_0,commercial,0.5493,0,none,1.0,0.2342,0.6554,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 22:15:00,MTR_0040,zone_0,commercial,0.5305,0,none,1.0,0.1656,0.6245,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 22:30:00,MTR_0040,zone_0,commercial,0.5171,0,none,1.0,0.1355,0.611,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 22:45:00,MTR_0040,zone_0,commercial,0.4455,0,none,1.0,0.1592,0.6216,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 23:00:00,MTR_0040,zone_0,commercial,0.2431,0,none,0.9937,0.215,0.6433,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 23:15:00,MTR_0040,zone_0,commercial,0.2286,0,none,0.9826,0.17,0.6169,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 23:30:00,MTR_0040,zone_0,commercial,0.2432,0,none,0.9737,0.1265,0.5925,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-22 23:45:00,MTR_0040,zone_0,commercial,0.2102,0,none,0.9831,0.1383,0.6029,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 00:00:00,MTR_0040,zone_0,commercial,0.0971,0,none,1.0,0.4572,0.7557,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 00:15:00,MTR_0040,zone_0,commercial,0.0971,0,none,0.9907,0.4538,0.7491,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 00:30:00,MTR_0040,zone_0,commercial,0.106,0,none,0.9945,0.3877,0.7215,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 00:45:00,MTR_0040,zone_0,commercial,0.1206,0,none,0.9929,0.3562,0.7064,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 01:00:00,MTR_0040,zone_0,commercial,0.1127,0,none,0.9795,0.3182,0.6819,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 01:15:00,MTR_0040,zone_0,commercial,0.0979,0,none,0.9854,0.268,0.6626,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 01:30:00,MTR_0040,zone_0,commercial,0.1101,0,none,0.9816,0.2882,0.6696,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 01:45:00,MTR_0040,zone_0,commercial,0.0973,0,none,0.991,0.2122,0.6406,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 02:00:00,MTR_0040,zone_0,commercial,0.1255,0,none,0.9843,0.2902,0.672,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 02:15:00,MTR_0040,zone_0,commercial,0.1042,0,none,0.9829,0.1943,0.628,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 02:30:00,MTR_0040,zone_0,commercial,0.1025,0,none,0.9819,0.1664,0.6149,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 02:45:00,MTR_0040,zone_0,commercial,0.1007,0,none,0.9781,0.1942,0.6253,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 03:00:00,MTR_0040,zone_0,commercial,0.1018,0,none,0.9806,0.2043,0.6313,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 03:15:00,MTR_0040,zone_0,commercial,0.1127,0,none,0.9766,0.1753,0.616,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 03:30:00,MTR_0040,zone_0,commercial,0.109,0,none,0.9813,0.2031,0.6311,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 03:45:00,MTR_0040,zone_0,commercial,0.103,0,none,0.9855,0.1497,0.6094,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 04:00:00,MTR_0040,zone_0,commercial,0.1253,0,none,0.9845,0.2706,0.6633,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 04:15:00,MTR_0040,zone_0,commercial,0.0983,0,none,0.9897,0.1972,0.6331,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 04:30:00,MTR_0040,zone_0,commercial,0.1119,0,none,0.9859,0.3232,0.6877,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 04:45:00,MTR_0040,zone_0,commercial,0.107,0,none,0.9799,0.1828,0.6212,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 05:00:00,MTR_0040,zone_0,commercial,0.1239,0,none,0.9851,0.2761,0.666,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 05:15:00,MTR_0040,zone_0,commercial,0.1031,0,none,0.9854,0.171,0.6189,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 05:30:00,MTR_0040,zone_0,commercial,0.0991,0,none,0.9799,0.2181,0.6371,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 05:45:00,MTR_0040,zone_0,commercial,0.1081,0,none,0.9806,0.1638,0.613,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:00:00,MTR_0040,zone_0,commercial,0.2234,0,none,1.0,0.1557,0.62,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:15:00,MTR_0040,zone_0,commercial,0.1962,0,none,0.9896,0.1526,0.6129,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:30:00,MTR_0040,zone_0,commercial,0.2179,0,none,0.988,0.1187,0.5969,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 06:45:00,MTR_0040,zone_0,commercial,0.2372,0,none,0.9896,0.129,0.6024,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 07:00:00,MTR_0040,zone_0,commercial,0.3774,0,none,1.0,0.207,0.6432,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 07:15:00,MTR_0040,zone_0,commercial,0.4935,0,none,1.0,0.1929,0.6368,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 07:30:00,MTR_0040,zone_0,commercial,0.3847,0,none,1.0,0.1467,0.616,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 07:45:00,MTR_0040,zone_0,commercial,0.4464,0,none,0.9952,0.0789,0.5829,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 08:00:00,MTR_0040,zone_0,commercial,0.7055,0,none,1.0,0.1076,0.5984,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 08:15:00,MTR_0040,zone_0,commercial,0.6818,0,none,1.0,0.0584,0.5763,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 08:30:00,MTR_0040,zone_0,commercial,0.7292,0,none,1.0,0.0871,0.5892,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 08:45:00,MTR_0040,zone_0,commercial,0.7362,0,none,1.0,0.0819,0.5868,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:00:00,MTR_0040,zone_0,commercial,1.0992,0,none,1.0,0.1439,0.6148,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:15:00,MTR_0040,zone_0,commercial,1.0316,0,none,1.0,0.1168,0.6026,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:30:00,MTR_0040,zone_0,commercial,1.0903,0,none,1.0,0.2852,0.6784,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 09:45:00,MTR_0040,zone_0,commercial,0.9032,0,none,1.0,1.0,1.0,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 10:00:00,MTR_0040,zone_0,commercial,1.2531,0,none,1.0,0.1808,0.6314,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 10:15:00,MTR_0040,zone_0,commercial,1.2039,0,none,1.0,0.2276,0.6524,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 10:30:00,MTR_0040,zone_0,commercial,1.1792,0,none,1.0,0.1746,0.6286,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 10:45:00,MTR_0040,zone_0,commercial,1.1395,0,none,1.0,0.5321,0.7894,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 11:00:00,MTR_0040,zone_0,commercial,1.1468,0,none,1.0,0.1375,0.6119,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 11:15:00,MTR_0040,zone_0,commercial,1.3834,0,none,1.0,0.8706,0.9418,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 11:30:00,MTR_0040,zone_0,commercial,1.1786,0,none,1.0,0.1968,0.6386,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 11:45:00,MTR_0040,zone_0,commercial,0.8934,0,none,1.0,0.3389,0.7025,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 12:00:00,MTR_0040,zone_0,commercial,1.011,0,none,1.0,0.0813,0.5866,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 12:15:00,MTR_0040,zone_0,commercial,1.1326,0,none,1.0,0.1013,0.5956,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 12:30:00,MTR_0040,zone_0,commercial,1.0467,0,none,1.0,0.2587,0.6664,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 12:45:00,MTR_0040,zone_0,commercial,1.0958,0,none,1.0,0.2521,0.6634,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 13:00:00,MTR_0040,zone_0,commercial,1.0948,0,none,1.0,0.3919,0.7263,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 13:15:00,MTR_0040,zone_0,commercial,1.1214,0,none,1.0,0.5142,0.7814,1,UNKNOWN,1,Passed all filter rules,HIGH
2024-03-23 13:30:00,MTR_0040,zone_0,commercial,1.0732,0,none,1.0,0.1688,0.6259,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 13:45:00,MTR_0040,zone_0,commercial,1.112,0,none,1.0,0.1013,0.5956,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 14:00:00,MTR_0040,zone_0,commercial,1.2451,0,none,1.0,0.2452,0.6603,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 14:15:00,MTR_0040,zone_0,commercial,1.2464,0,none,1.0,0.1111,0.6,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 14:30:00,MTR_0040,zone_0,commercial,1.0379,0,none,1.0,0.1598,0.6219,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 14:45:00,MTR_0040,zone_0,commercial,1.1304,0,none,1.0,0.1418,0.6138,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 15:00:00,MTR_0040,zone_0,commercial,1.1054,0,none,1.0,0.1514,0.6181,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 15:15:00,MTR_0040,zone_0,commercial,1.1809,0,none,1.0,0.2111,0.645,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 15:30:00,MTR_0040,zone_0,commercial,1.1648,0,none,1.0,0.1984,0.6393,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 15:45:00,MTR_0040,zone_0,commercial,1.1697,0,none,1.0,0.0887,0.5899,1,UNKNOWN,1,Passed all filter rules,MEDIUM
2024-03-23 16:00:00,MTR_0040,zone_0,commercial,1.0384,0,none,1.0,0.2095,0.6443,1,UNKNOWN,1,Passed all filter rules,MEDIUM
